,plot_id_tree.ring,plot_label,plot_label_2,plot_label_3,plot_number,lat,long,plot_id_climate,plot_id_genetics,plot_id_needle,Unit,Sample_Date,Tree_Num,Tag_Num,Dout,DSide,UTM_E,UTM_N,DBH_cm,Ht_m,Crwn_Dmg,Canopy_Pos,DNA_Sample,Core_Collected,Needle_Sample,Tree_Notes,QAQC,Tree_Num_2,COREID,DBH_mm,CORE_AB,COREID_2,COREID_ALT
89,FS_D1_B,site 5,site_05,Site 05,5,38.80515852,-119.9567343,FS_D1_B,FS_01B,FS_D1,Tahoe NF,8/22/2018,24,NA,NA,NA,243245,4299310,26.3,8.9,5,Intermediate,TRUE,1,TRUE,,TRUE,24,FSD1B24,263,,site_05_24,FSD1B24
90,FS_D1_B,site 5,site_05,Site 05,5,38.80515852,-119.9567343,FS_D1_B,FS_01B,FS_D1,Tahoe NF,8/22/2018,23,NA,NA,NA,243236,4299293,26.1,9.7,10,Co-Dominant,TRUE,1,TRUE,photo 104-0113 of funky bark,TRUE,23,FSD1B23,261,,site_05_23,FSD1B23
91,FS_D1_B,site 5,site_05,Site 05,5,38.80515852,-119.9567343,FS_D1_B,FS_01B,FS_D1,Tahoe NF,8/22/2018,10,NA,NA,NA,243262,4299377,25.1,10.5,2,Intermediate,TRUE,1,FALSE,,TRUE,10,FSD1B10,251,,site_05_10,FSD1B10
92,FS_D1_B,site 5,site_05,Site 05,5,38.80515852,-119.9567343,FS_D1_B,FS_01B,FS_D1,Tahoe NF,8/22/2018,11,NA,NA,NA,243248,4299367,30.7,10.2,7,Intermediate,TRUE,1,TRUE,,TRUE,11,FSD1B11,307,,site_05_11,FSD1B11
93,FS_D1_B,site 5,site_05,Site 05,5,38.80515852,-119.9567343,FS_D1_B,FS_01B,FS_D1,Tahoe NF,8/22/2018,25,NA,NA,NA,243267,4299319,58.5,14.3,10,Co-Dominant,TRUE,1,TRUE,,TRUE,25,FSD1B25,585,,site_05_25,FSD1B25
94,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,17,NA,46.9,34.8,247674.7,4303743,33.8,8.1,2,Intermediate,TRUE,1,FALSE,,TRUE,17,FSD2B17,338,,site_03_17,FSD2B17
95,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,11,NA,32,-13.5,247664.1,4303793,26.4,5.8,2,Open,TRUE,1,TRUE,,TRUE,11,FSD2B11,264,,site_03_11,FSD2B11
96,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,12,NA,34.8,9,247664.9,4303770,27.4,8.6,2,Co-Dominant,TRUE,1,FALSE,,TRUE,12,FSD2B12,274,,site_03_12,FSD2B12
97,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,15,NA,45.6,18.4,247674.8,4303760,12.5,4.9,2,Open,TRUE,1,TRUE,Needle samples missing. Labeled as tree 25.,TRUE,15,FSD2B15,125,,site_03_15,FSD2B15
98,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,30,NA,110,2,247740.4,4303770,12.2,4.2,2,Open,TRUE,1,TRUE,,TRUE,30,FSD2B30,122,,site_03_30,FSD2B30
99,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,1,NA,-0.75,-3.1,247630.5,4303785,18,3.3,5,Co-Dominant,TRUE,1,FALSE,,TRUE,1,FSD2B01,180,,site_03_01,FSD2B01
100,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,2,NA,8.3,-1.2,247639.4,4303782,14.6,4.2,2,Sub-Dominant,TRUE,1,FALSE,WPBR signs and symptoms on neighboring trees in clump as cored tree,TRUE,2,FSD2B02,146,,site_03_02,FSD2B02
101,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,3,NA,2.8,2.8,247633.5,4303779,17.8,4.3,2,Co-Dominant,TRUE,1,TRUE,WPBR signs and symptoms on neighboring trees in clump as cored tree,TRUE,3,FSD2B03,178,,site_03_03,FSD2B03
102,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,25,NA,67.5,-12,247699.3,4303788,18.1,5.2,7,Open,TRUE,1,TRUE,Two needle samples recorded as tree 25. Tree 15 is likely one of them.,TRUE,25,FSD2B25,181,,site_03_25,FSD2B25
103,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,26,NA,81,-10.1,247712.6,4303785,16.4,4.9,5,Intermediate,TRUE,1,FALSE,,TRUE,26,FSD2B26,164,,site_03_26,FSD2B26
104,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,23,NA,59.5,-10.6,247691.2,4303787,13.4,5.3,1,Sub-Dominant,TRUE,1,TRUE,,TRUE,23,FSD2B23,134,,site_03_23,FSD2B23
105,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,24,NA,62.5,-10.8,247694.2,4303787,19.2,6.9,5,Sub-Dominant,TRUE,1,TRUE,,TRUE,24,FSD2B24,192,,site_03_24,FSD2B24
106,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,14,NA,39.1,17.3,247668.4,4303761,22,5.8,2,Co-Dominant,TRUE,1,FALSE,,TRUE,14,FSD2B14,220,,site_03_14,FSD2B14
107,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,28,NA,91,1,247721.6,4303773,35.5,6.3,5,Dominant,TRUE,1,FALSE,,TRUE,28,FSD2B28,355,,site_03_28,FSD2B28
108,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,27,NA,89.5,-10.9,247721.1,4303785,22.8,7.1,5,Dominant,TRUE,1,TRUE,,TRUE,27,FSD2B27,228,,site_03_27,FSD2B27
109,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,13,NA,35.4,13.2,247665.1,4303766,30.3,6.9,5,Co-Dominant,TRUE,1,FALSE,,TRUE,13,FSD2B13,303,,site_03_13,FSD2B13
110,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,18,NA,53.4,22.4,247682.2,4303755,20.8,6.1,5,Co-Dominant,TRUE,1,FALSE,,TRUE,18,FSD2B18,208,,site_03_18,FSD2B18
111,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,5,NA,-7.4,22.3,247621.7,4303760,26.5,7.7,3,Co-Dominant,TRUE,1,FALSE,,TRUE,5,FSD2B05,265,,site_03_05,FSD2B05
112,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,10,NA,22.8,-8.8,247654.5,4303789,14.5,5.3,3,Open,TRUE,1,TRUE,,TRUE,10,FSD2B10,145,,site_03_10,FSD2B10
113,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,7,NA,0.5,29.5,247628.9,4303753,35.7,6.2,10,Co-Dominant,TRUE,1,FALSE,,TRUE,7,FSD2B07,357,,site_03_07,FSD2B07
114,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,8,NA,8,17.6,247637.4,4303764,22.1,7,7,Co-Dominant,TRUE,1,FALSE,,TRUE,8,FSD2B08,221,,site_03_08,FSD2B08
115,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,9,NA,15.8,-17,247648.2,4303798,18.7,4.6,3,Dominant,TRUE,1,TRUE,,TRUE,9,FSD2B09,187,,site_03_09,FSD2B09
116,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,19,NA,50,4.5,247680.4,4303773,NA,3.8,10,Co-Dominant,TRUE,1,TRUE,"DBH on ground, unable to get actual DBH as stem follows ground for a while.",TRUE,19,FSD2B19,NA,,site_03_19,FSD2B19
117,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,16,NA,44.3,22.2,247673.2,4303756,11.7,4.6,0,Co-Dominant,TRUE,2,TRUE,Two cores because core DBH of A is small,TRUE,16,FSD2B16,117,B,site_03_16_B,FSD2B16B
118,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,21,NA,63,6,247693.2,4303771,32.8,5.6,5,Co-Dominant,TRUE,1,TRUE,,TRUE,21,FSD2B21,328,,site_03_21,FSD2B21
119,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,29,NA,87,6,247717.1,4303768,20.1,7.2,7,Co-Dominant,TRUE,1,FALSE,,TRUE,29,FSD2B29,201,,site_03_29,FSD2B29
120,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,4,NA,9.3,11.9,247639.2,4303769,23.7,5,7,Dominant,TRUE,2,TRUE,,TRUE,4,FSD2B04,237,A,site_03_04_A,FSD2B04A
121,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,4,NA,9.3,11.9,247639.2,4303769,23.7,5,7,Dominant,TRUE,2,TRUE,,TRUE,4,FSD2B04,237,B,site_03_04_B,FSD2B04B
122,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,16,NA,44.3,22.2,247673.2,4303756,11.7,4.6,0,Co-Dominant,TRUE,2,TRUE,Two cores because core DBH of A is small,TRUE,16,FSD2B16,117,A,site_03_16_A,FSD2B16A
123,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,22,NA,55.4,-7,247686.8,4303784,18.7,5.4,10,Co-Dominant,TRUE,1,FALSE,,TRUE,22,FSD2B22,187,,site_03_22,FSD2B22
124,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,20,NA,49,-14,247681,4303792,26.5,5,7,Co-Dominant,TRUE,1,FALSE,,TRUE,20,FSD2B20,265,,site_03_20,FSD2B20
125,FS_D2_B,site 3,site_03,Site 03,3,38.84661737,-119.907458,FS_D2_B,FS_02B,FS_D2,Tahoe NF,8/21/2018,6,NA,-3.8,27.9,247624.8,4303755,33,5.8,7,Co-Dominant,TRUE,1,TRUE,,TRUE,6,FSD2B06,330,,site_03_06,FSD2B06
126,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,1,NA,NA,NA,269447,4244057,14.4,4.3,2,Intermediate,TRUE,1,TRUE,,TRUE,1,FSD4B01,144,,site_06_01,FSD4B01
127,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,30,NA,NA,NA,269699,4243944,18.5,6.6,5,Co-Dominant,TRUE,1,FALSE,,TRUE,30,FSD4B30,185,,site_06_30,FSD4B30
128,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,3,NA,NA,NA,269445.6,4244054,18.6,4.3,10,Co-Dominant,TRUE,1,TRUE,15 degree lean; 3.5 m at 203 degrees from tree 4,TRUE,3,FSD4B03,186,,site_06_03,FSD4B03
129,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,29,NA,NA,NA,269692,4243929,22.5,6,5,Co-Dominant,TRUE,1,FALSE,,TRUE,29,FSD4B29,225,,site_06_29,FSD4B29
130,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,19,NA,NA,NA,269611,4244015,19.2,4.1,5,Co-Dominant,TRUE,1,TRUE,,TRUE,19,FSD4B19,192,,site_06_19,FSD4B19
131,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,2,NA,NA,NA,269443.5,4244059,16.8,6.2,2,Sub-Dominant,TRUE,1,FALSE,In same clump as 1 but looks like different individual; 4 m at 298 degrees from tree 1,TRUE,2,FSD4B02,168,,site_06_02,FSD4B02
132,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,28,NA,NA,NA,269712,4243939,24.5,7,10,Dominant,TRUE,1,FALSE,,TRUE,28,FSD4B28,245,,site_06_28,FSD4B28
133,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,18,NA,NA,NA,269617,4243999,19.8,5.5,5,Co-Dominant,TRUE,1,FALSE,"Cored large leader, main stem too funky",TRUE,18,FSD4B18,198,,site_06_18,FSD4B18
134,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,25,NA,NA,NA,269731,4243952,19,7,2,Co-Dominant,TRUE,1,FALSE,,TRUE,25,FSD4B25,190,,site_06_25,FSD4B25
135,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,15,NA,NA,NA,269608,4243979,24.9,6.9,10,Open,TRUE,1,TRUE,Stand alone tree,TRUE,15,FSD4B15,249,,site_06_15,FSD4B15
136,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,17,NA,NA,NA,269625,4243991,40,8.3,2,Co-Dominant,TRUE,1,TRUE,,TRUE,17,FSD4B17,400,,site_06_17,FSD4B17
137,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,24,NA,NA,NA,269779,4243965,22.7,8.6,10,Co-Dominant,TRUE,1,FALSE,,TRUE,24,FSD4B24,227,,site_06_24,FSD4B24
138,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,13,NA,NA,NA,269610,4243989,24.4,8.6,2,Co-Dominant,TRUE,1,TRUE,,TRUE,13,FSD4B13,244,,site_06_13,FSD4B13
139,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,14,NA,NA,NA,269610,4243983,20.1,8.6,5,Co-Dominant,TRUE,1,FALSE,,TRUE,14,FSD4B14,201,,site_06_14,FSD4B14
140,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,27,NA,NA,NA,269725,4243934,25.7,6.3,10,Dominant,TRUE,1,TRUE,,TRUE,27,FSD4B27,257,,site_06_27,FSD4B27
141,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,7,NA,NA,NA,269595,4244022,36.7,7.9,2,Dominant,TRUE,2,FALSE,"Large thick tree, took two cores",TRUE,7,FSD4B07,367,B,site_06_07_B,FSD4B07B
142,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,23,NA,NA,NA,269788,4243976,48.9,7.4,10,Dominant,TRUE,1,FALSE,,TRUE,23,FSD4B23,489,,site_06_23,FSD4B23
143,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,22,NA,NA,NA,269765,4244023,35.3,8.4,5,Co-Dominant,TRUE,1,FALSE,,TRUE,22,FSD4B22,353,,site_06_22,FSD4B22
144,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,26,NA,NA,NA,269716,4243939,14.2,5.4,10,Sub-Dominant,TRUE,1,TRUE,,TRUE,26,FSD4B26,142,,site_06_26,FSD4B26
145,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,10,NA,NA,NA,269590,4243998,15.6,4,5,Dominant,TRUE,1,FALSE,,TRUE,10,FSD4B10,156,,site_06_10,FSD4B10
146,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,11,NA,NA,NA,269594,4243992,27.4,9.3,10,Dominant,TRUE,1,FALSE,largest stem at top of clump,TRUE,11,FSD4B11,274,,site_06_11,FSD4B11
147,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,16,NA,NA,NA,269613.3,4243977,15.4,4.8,5,Open,TRUE,2,TRUE,5.8 m at 115 degrees from tree 15,TRUE,16,FSD4B16,154,B,site_06_16_B,FSD4B16B
148,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,12,NA,NA,NA,269594.5,4243988,18.2,4.7,5,Co-Dominant,TRUE,1,TRUE,At bottom of large clump with 11; 4 m at 173 degrees from tree 11,TRUE,12,FSD4B12,182,,site_06_12,FSD4B12
149,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,4,NA,NA,NA,269495,4244077,22.5,6.6,5,Dominant,TRUE,1,TRUE,"Same clump as three, largest stem in clump",TRUE,4,FSD4B04,225,,site_06_04,FSD4B04
150,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,5,NA,NA,NA,269494,4244092,17.2,5,10,Dominant,TRUE,1,FALSE,Largest stem in clump,TRUE,5,FSD4B05,172,,site_06_05,FSD4B05
151,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,6,NA,NA,NA,269482,4244037,16.5,5.1,5,Co-Dominant,TRUE,1,TRUE,Larger lower stem in clump,TRUE,6,FSD4B06,165,,site_06_06,FSD4B06
152,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,21,NA,NA,NA,269767.3,4244027,27.4,8.1,5,Co-Dominant,TRUE,1,TRUE,In next clump over; 4 m at 205 degrees from tree 20,TRUE,21,FSD4B21,274,,site_06_21,FSD4B21
153,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,8,NA,NA,NA,269588,4244013,20.4,4.3,2,Co-Dominant,TRUE,1,TRUE,,TRUE,8,FSD4B08,204,,site_06_08,FSD4B08
154,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,9,NA,NA,NA,269583,4244000,16.7,6.2,10,Co-Dominant,TRUE,1,TRUE,,TRUE,9,FSD4B09,167,,site_06_09,FSD4B09
155,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,7,NA,NA,NA,269595,4244022,36.7,7.9,2,Dominant,TRUE,2,FALSE,"Large thick tree, took two cores",TRUE,7,FSD4B07,367,A,site_06_07_A,FSD4B07A
156,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,16,NA,NA,NA,269613.3,4243977,15.4,4.8,5,Open,TRUE,2,TRUE,5.8 m at 115 degrees from tree 15,TRUE,16,FSD4B16,154,A,site_06_16_A,FSD4B16A
157,FS_D4_B,site 6,site_06,Site 06,6,38.3145308,-119.6350041,FS_D4_B,FS_04B,FS_D4,H-T NF,7/15/2018,20,NA,NA,NA,269769,4244031,32.7,9.4,2,Co-Dominant,TRUE,1,FALSE,,TRUE,20,FSD4B20,327,,site_06_20,FSD4B20
158,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,8,NA,50.2,1.6,248185.8,4359017,41.6,9.6,3,Co-Dominant,TRUE,1,TRUE,,TRUE,8,FSD5C08,416,,site_01_08,FSD5C08
159,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,9,NA,55.9,0.2,248191.6,4359016,37.7,10,5,Co-Dominant,TRUE,1,FALSE,,TRUE,9,FSD5C09,377,,site_01_09,FSD5C09
160,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,18,NA,76.5,14.3,248204.3,4358995,15,3.6,5,Intermediate,TRUE,2,TRUE,sweeping bole at base,TRUE,18,FSD5C18,150,B,site_01_18_B,FSD5C18B
161,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,11,NA,56,-3.9,248193.4,4359020,25.2,8.5,7,Co-Dominant,TRUE,1,TRUE,,TRUE,11,FSD5C11,252,,site_01_11,FSD5C11
162,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,12,NA,73,-7.8,248210.5,4359016,18,7.3,3,Co-Dominant,TRUE,1,TRUE,shares base with large clump,TRUE,12,FSD5C12,180,,site_01_12,FSD5C12
163,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,13,NA,79.5,-7.9,248216.4,4359014,27.2,6.3,5,Co-Dominant,TRUE,1,TRUE,,TRUE,13,FSD5C13,272,,site_01_13,FSD5C13
164,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,1,NA,3.2,1.3,248143.4,4359037,24.4,5.7,8,Open,TRUE,1,TRUE,,TRUE,1,FSD5C01,244,,site_01_01,FSD5C01
165,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,2,NA,4.7,-4.1,248147,4359042,18.7,5.3,3,Open,TRUE,1,TRUE,,TRUE,2,FSD5C02,187,,site_01_02,FSD5C02
166,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,3,NA,11.3,3.1,248149.9,4359032,35,7.7,15,Open,TRUE,1,FALSE,,TRUE,3,FSD5C03,350,,site_01_03,FSD5C03
167,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,4,NA,17,-1,248156.8,4359034,25,6.7,5,Open,TRUE,1,TRUE,"dead top 5%, scars along stems",TRUE,4,FSD5C04,250,,site_01_04,FSD5C04
168,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,5,NA,23.2,-2.3,248163,4359032,46.8,8.2,10,Co-Dominant,TRUE,1,FALSE,"two branch cankers, one old, one new",TRUE,5,FSD5C05,468,,site_01_05,FSD5C05
169,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,6,NA,31.4,2.3,248168.5,4359025,26.5,6,5,Co-Dominant,TRUE,1,TRUE,WPBR fruiting bodies,TRUE,6,FSD5C06,265,,site_01_06,FSD5C06
170,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,7,NA,34,-1.2,248172.3,4359027,20.5,6.7,5,Co-Dominant,TRUE,1,TRUE,,TRUE,7,FSD5C07,205,,site_01_07,FSD5C07
171,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,22,NA,72,2,248205.4,4359008,35,7.5,3,Co-Dominant,TRUE,1,FALSE,one branch canker,TRUE,22,FSD5C22,350,,site_01_22,FSD5C22
172,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,18,NA,76.5,14.3,248204.3,4358995,15,3.6,5,Intermediate,TRUE,2,TRUE,sweeping bole at base,TRUE,18,FSD5C18,150,A,site_01_18_A,FSD5C18A
173,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,24,NA,48,-10.5,248188.9,4359029,34.5,7.7,7,Co-Dominant,TRUE,1,FALSE,"one active branch canker in upper canopy, center of tree rotten",TRUE,24,FSD5C24,345,,site_01_24,FSD5C24
174,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,25,NA,99.5,-2.5,248232.2,4359000,29.6,NA,7,Co-Dominant,TRUE,1,FALSE,"several old branch cankers, one active branch cankers; missing height",TRUE,25,FSD5C25,296,,site_01_25,FSD5C25
175,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,16,NA,97,5.8,248226.5,4358994,42.9,8.1,5,Open,TRUE,1,TRUE,,TRUE,16,FSD5C16,429,,site_01_16,FSD5C16
